ts,open,high,low,close,volume
2026-05-20 17:25:00+00:00,184.642,184.654,184.549,184.58,1041
2026-05-20 17:30:00+00:00,184.58,184.698,184.578,184.61,1292
2026-05-20 17:35:00+00:00,184.61,184.611,184.541,184.548,1004
2026-05-20 17:40:00+00:00,184.548,184.609,184.535,184.609,930
2026-05-20 17:45:00+00:00,184.608,184.645,184.566,184.568,860
2026-05-20 17:50:00+00:00,184.568,184.591,184.548,184.582,1010
2026-05-20 17:55:00+00:00,184.582,184.615,184.563,184.578,1093
2026-05-20 18:00:00+00:00,184.579,184.593,184.514,184.564,1060
2026-05-20 18:05:00+00:00,184.564,184.592,184.544,184.554,929
2026-05-20 18:10:00+00:00,184.554,184.568,184.54,184.557,594
2026-05-20 18:15:00+00:00,184.557,184.696,184.555,184.641,1873
2026-05-20 18:20:00+00:00,184.641,184.66,184.57,184.583,1259
2026-05-20 18:25:00+00:00,184.582,184.624,184.573,184.616,999
2026-05-20 18:30:00+00:00,184.616,184.65,184.597,184.6,932
2026-05-20 18:35:00+00:00,184.6,184.611,184.58,184.601,900
2026-05-20 18:40:00+00:00,184.601,184.638,184.583,184.59,834
2026-05-20 18:45:00+00:00,184.59,184.617,184.561,184.567,481
2026-05-20 18:50:00+00:00,184.567,184.577,184.531,184.561,712
2026-05-20 18:55:00+00:00,184.561,184.569,184.533,184.564,812
2026-05-20 19:00:00+00:00,184.564,184.618,184.561,184.615,748
2026-05-20 19:05:00+00:00,184.614,184.635,184.593,184.617,485
2026-05-20 19:10:00+00:00,184.617,184.65,184.616,184.635,493
2026-05-20 19:15:00+00:00,184.635,184.67,184.628,184.667,524
2026-05-20 19:20:00+00:00,184.667,184.678,184.635,184.656,822
2026-05-20 19:25:00+00:00,184.655,184.686,184.648,184.681,617
2026-05-20 19:30:00+00:00,184.681,184.688,184.642,184.648,545
2026-05-20 19:35:00+00:00,184.648,184.679,184.646,184.66,464
2026-05-20 19:40:00+00:00,184.66,184.681,184.629,184.675,584
2026-05-20 19:45:00+00:00,184.675,184.689,184.655,184.67,622
2026-05-20 19:50:00+00:00,184.67,184.68,184.654,184.677,596
2026-05-20 19:55:00+00:00,184.677,184.677,184.633,184.657,643
2026-05-20 20:00:00+00:00,184.657,184.663,184.634,184.645,609
2026-05-20 20:05:00+00:00,184.645,184.652,184.618,184.643,513
2026-05-20 20:10:00+00:00,184.643,184.645,184.609,184.641,519
2026-05-20 20:15:00+00:00,184.641,184.656,184.637,184.642,598
